stop_id,stop_name,zone_id,stop_lat,stop_lon
iLqH7CzM,Bandlaguda Bus Depot,Bandlaguda Depot,17.365524,78.588888
08b8x8vw,Indu Aranya Pallavi Twd Nagole,Indu Aranya Pallavi,17.36652094499279,78.58266368282744
v3zhTesh,Mathuguda Twd Uppal,Mathuguda,17.367229185605,78.57949491349268
HD2fF5rU,Anand Nagar Twd Uppal,Anand Nagar,17.369556362236757,78.57378255660541
KQKA2qfQ,Bandlaguda Twd Uppal,Bandlaguda,17.3714504482442,78.5695591354593
IWRD9yNc,Arunodaya Nagar Colony Twd Nagole,Arunodaya Nagar Nagole,17.373451510712716,78.56308490088483
dI3DavsK,Nagole X Road Twd Dilsukhnagar,Nagole X Rds,17.3762743180891,78.5575283651023
Ft61OdNw,New Nagol Twd Dilsukhnagar,New Nagole,17.3749449249614,78.553442192644
aKvzfspC,Mohan Nagar Twd Dilsukhnagar,Mohan Nagar - Dsnr,17.3738114359874,78.54994603335
bFryTLIT,Commercial Tax Colony Twd Dilsukhnagar,Commercial Tax Colony,17.3730331943326,78.5476084632825
rhZ64HFF,Sbi Colony Twd Dilsukhnagar,Sbi Colony Kothapet,17.372042641477062,78.54313462972644
URqOZwMM,Kothapet Twd Mgbs,Kothapet X Road,17.367130204708886,78.540404143283
85BLnSI1,Fruit Market Twd Mgbs,Kothapet-Fruit Market,17.368251445011527,78.53474736213686
nCGtoaLy,Chaitanyapuri Twd Mgbs,Chaithanyapuri,17.3683129496413,78.5313431392741
4URl0L5Y,Dilsukhnagar Twd Mgbs,Dilsukhnagar,17.36844294769713,78.52318523008526
MhuyshjB,Dilsukhnagar Twd Kothapet,Dilsukhnagar,17.368620072554712,78.52366448257763
lHmEewAT,Chaitanyapuri  Twd Hayatnagar,Chaithanyapuri,17.368481777100715,78.53261232524069
h9voTH7m,Fruit Market Twd Hayatnagar,Kothapet-Fruit Market,17.368517676089354,78.5350263118744
z4qkq5ED,Kothapet Twd Nagole,Kothapet X Road,17.368356464152875,78.53832005925486
keq8UOJD,Sbi Colony Twd Nagole,Sbi Colony Kothapet,17.372158475245016,78.54343704879285
odJsjHRN,Commercial Tax Colony Twd Nagol,Commercial Tax Colony,17.3730728719907,78.54762455653652
1SW9jqrD,Mohan Nagar Twd Nagol,Mohan Nagar - Dsnr,17.3739085622595,78.5501310846838
XcABgPn7,New Nagol Twd Nagol,New-Nagole,17.375012396319,78.553405196435
AnLTMfwA,Nagole X Road Twd Uppal,Nagole X Rds,17.3767810792273,78.5577533319177
SPObbJBG,Mamatha Nagar Twd Jbs,Mamatha Nagar,17.380390164725966,78.55801686590104
igXYuJJL,Nagole Metro Station Twd Uppal,Nagole Metro Station,17.39052648662781,78.5587478043404
hRpx46aJ,Uppal X Road Twd Secunderabad,Uppal X Roads,17.401261161081226,78.56007411298083
bHfuhRVs,Uppal X Roads Twd Rgia,Uppal X Roads,17.399935344178544,78.56028199195865
5YoLyTS1,Nagole Metro Station Twd Lb Nagar,Nagole Metro Station,17.39055719841084,78.55892480737447
8ayey0mt,Kothapet Twd Mgbs,Kothapet X Road,17.368062004757,78.53807865982121
lUAF2lZG,Nagole X Road Twd Bandlaguda Depot,Nagole X Road,17.3764837439521,78.5587936450692
b08KweJu,Arunodaya Nagar Colony Twd Bandlaguda,Arunodaya Nagar Nagole,17.37346944317409,78.56309361744178
1dtzn5PT,Bandlaguda  Twd  Bandlagida Depot,Bandlaguda,17.3714734741342,78.5694133809192
qFwvd68S,Anand Nagar Twd Bandlagudadepot,Anand Nagar,17.3696856485073,78.5736080581774
F2TLE5hK,Mathuguda Twd Depot,Mathuguda,17.3674663143257,78.5791705934952
aR45qptZ,Indu Aranya Pallavi Twd Bandlaguda Depot,Indu Aranya Pallavi,17.366520934109882,78.58275018630466
HXArDftH,Corporate Bhavan Twd Jaipuri Colony,Corporate Bhavan,17.370545553986176,78.589339250817
6f304ebf,Drf Twd Jaipuri Colony,Drf,17.38201047701414,78.58026981353761
lAwrKQ87,Jai Puri Colony Twd Bandlaguda,Jai Puri Colony,17.37868028326329,78.57201128995817
CWHLIfmF,Moosarambagh Twd Koti,Moosarambhagh,17.369603091248457,78.51577877110545
sZoLwKhA,Super Bazar Twd Koti,Super Bazar Bus Stop,17.371934,78.50992
eZaYndv0,Malakpet Chermas Twd Koti,Chermas Malakpet,17.37300258761809,78.50529670715333
lvN5ZKax,Nalgonda X Roads Twd Koti,Nalgonda X Road,17.374180270823153,78.49971242465271
GLIOn202,Jail Garden Twd Koti,Jail Garden,17.377272367082867,78.49233359098436
XFG29jWC,Mgbs Exit Twd Afzalgunj,Mgbs,17.37693170687969,78.48638709623634
8ACyyVNb,Darul Shifa Twd Charminar,Darul Shifa,17.37326863565872,78.4829860900961
Ij8M0H6H,Afzalgunj Twd Charminar,Afzalgunj,17.37330715166882,78.47693240773341
ljBZ4Tf2,Darul Shifa Twd Koti,Darul Shifa,17.373673828320236,78.48325973929376
mWeMEay9,Mgbs Exit Twd Chadarghat,Mgbs,17.37695218135198,78.48626639054203
bv5t1O6B,Chadarghat Twd Dilshuknagar,Chadarghat,17.377081,78.49577
JdUrmkif,Nalgonda X Road Twd Dilshuknagar,Nalgonda X Road,17.375289,78.498622
JCZL3DCn,Malakpet Twd Dilsuknagar,Old Malakpet,17.37334812132625,78.50423722183466
fFjh9l4f,Super Bazar Twd Dilsukhnagar,Super Bazar Bus Stop,17.3724598986845,78.5091124847531
UQ45gtbS,Moosarambagh Twd Dilshuknagar,Moosarambhagh,17.369514840774187,78.51676137047211
27ZkTjPB,Bandlguda Twd Jaipuri Colony,Bandlaguda,17.378936222375685,78.56918088908476
zHbDoJEx,Jaipuri Colony Twd Drf,Jai Puri Colony,17.37891259868231,78.5720783419552
gkVhjSin,Drf Twd Bandlaguda Depot,Drf,17.382059111758405,78.58015716075899
Mnr10S9i,Uppal Bus Station,Uppal Bus Stop,17.40165529289952,78.56875908447208
9lo4UeiJ,Beerappagadda Twd Ecil,Beerapagadda,17.405935929948104,78.56393918395044
cGWFArDm,Ganesh Nagar Church Twd Ecil,Ganesh Nagar Church,17.410915153218912,78.56438040733339
fFaQHoF0,Adarsh Nagar Twd Uppal,Adarshnagar Uppal,17.41378156819491,78.56505632400514
GCC2DDnV,Chilkanagar Twd Kushaiguda,Chilkanagar,17.41919692229825,78.56505632400514
lHPvnE32,Hema Nagar Twd Kushaiguda,Hema Nagar-Uppal,17.421,78.564
ki05OEh0,Post Office Twd Kushaiguda,Post Office-Nacharam,17.431,78.559
hjFi7eQB,Nacharam X Rd Twd Chengicherla,Nacharam X Road,17.43363562648746,78.55445891494266
U3ikAqGd,Delhi Tubes Twd Mallapur,Delhi Tubes Nacharam,17.438300227071,78.5583394443616
LwrbPeVu,Janapriya Twd Ecil,Janapriya - Mallapur,17.44177321774534,78.56528164877854
S6LmWE5N,Mallapur Bus Stop Twd Ecil,Mallapur,17.4454882815445,78.56740593910219
YMEKiiCq,Noma Twd Chengicharla,Noma Function Hall Nacharam,17.44719501610695,78.57199788093568
pLgbAwvD,Ashok Nagar Twd Ecil,Ashoknagar-Mallapur,17.450004551048462,78.58082905567282
L9yKLGu1,Hcl X Road Twd Ecil,Hcl X Roads,17.455257780650488,78.58136951923372
giCRzBi8,Ecil Factory Twd Mallapur,Ecil Factory,17.467405969913383,78.57388615792333
PRepdcnz,Ecil Bus Terminal,Ecil X Roads,17.472533417846755,78.57006316234603
Q2XxpKE2,Kushaiguda Twd Ghatkesar,Kushaiguda,17.480318357777065,78.57501536607744
4wFW2Us9,Ecil X Road Twd Uppal,Ecil X Roads,17.472059835509484,78.57107788196248
ypgflX0a,Hcl X Road Twd Mallapur,Hcl X Roads,17.45524355822553,78.58147411787685
ZC9cuPhg,Ashok Nagar Twd Uppal,Ashoknagar-Mallapur,17.45,78.581
YAQJf9bd,Noma Twd Habsiguda,Noma Function Hall Nacharam,17.4469851935289,78.57228219509126
f6oeVXYR,Mallapur Twd Tarnaka,Mallapur,17.444833218758916,78.56734961271287
vFTKha5O,Janapriya Twd Uppal,Janapriya - Mallapur,17.44214896617809,78.56608830392362
x7w566Y0,Delhi Tubes Twd Nacharam,Delhi Tubes Nacharam,17.4380993820983,78.558230994496
iicT2HB0,Nacharam X Road Twd Uppal,Nacharam X Road,17.43346651583396,78.55520992061963
o8SEMKee,Post Office Twd Ecil,Post Office-Nacharam,17.427790469158914,78.56065214250157
D6hCS0ep,Hemanagar Twd Uppal,Hema Nagar-Uppal,17.421200871093813,78.56440993963322
XQbDOfeo,Chilkanagar Twd Uppal,Chilkanagar,17.41905104101156,78.56528699324836
tFiy24uk,Church Twd Uppal,Ganesh Nagar Church,17.410912593899738,78.56444478034975
dfCxpNyn,Beerappagadda Twd Uppal,Beerapagadda,17.405908416515366,78.56401629745962
PjtVmWLt,Uppal Gandhi Statue Twd Uppal,Uppal Gandhi Statue,17.40152285209532,78.56604605913164
GshwIwZf,Uppal Gandhi Statue Twd Mehdipatnam,Uppal Gandhi Statue,17.401419832443395,78.56580466032031
KQKhMBSB,Uppal X Road Junction Twd Lb Nagar,Uppal X Roads,17.401430068824652,78.56090962933486
qVTY9k3k,Uppal X Road Twd Ghatkesar,Uppal X Roads,17.40158108,78.56194295
80dBZEhn,Adarsh Nagar Twd Kushaiguda,Adarshnagar Uppal,17.414009342130075,78.56490343150288
hTYT4HDY,Ecil Factory Twd Ecil X Road,Ecil Factory,17.46724739102869,78.5738915205002
vI7Y9Kh7,Post Office Twd Uppal,Post Office-Nacharam,17.42801034487274,78.56070040516715
sJVjEk53,Nagole X Road Twd Rgia,Nagole X Rds,17.37622157097026,78.55804368873083
UsvPMDtj,Snehapuri Colony Twd Lb Nagar,Snehapuri - Lb Nagar,17.368836374808627,78.55739058461732
j5uk5YHU,Alkapuri X Road Twd Lbnagar,Alkapuri 'X' Rds,17.36402244176294,78.55731279756087
KEmdPCGs,Kamineni Hospital Twd Lb Nagar,Kamineni Hospetal-Lb Nagar,17.3524400960622,78.5556759154176
4veeZf8l,Lb Nagar Twd Ibp Dist Bus Stop,Lb Nagar,17.345932737778206,78.55058848857881
MkmJffCr,Sagar Ring Road Twd Devarkonda,Sagar Ring Road,17.340736,78.548133
wkqXnQtG,Omkar Nagar Twd Ibrahimpatnam,Omkar Nagar,17.337184,78.550306
SR8fs7TH,Santhosh Matha Temple Twd Ibrahimpatnam,Santhoshi Matha Temple-Hasthinapuram North,17.332301582002888,78.5529702929845
MNGipNAN,Hastinapur Twd Ibrahimpatnam,Hastinapur,17.32890508244439,78.5546265599295
wELAag5b,Hastinapur Naveena College Twd Ibrahimpatnam,Hastinapur,17.326919798663077,78.5564250074453
v7PTHC52,Bn Reddy Twd Ibrahimpatnam,Bn Reddy Nagar,17.319952245526586,78.56061461635161
rIYonRH8,Sagar Complex Twd Ibrahimpatnam,Sagar Complex,17.313,78.563557
GN2hoK0u,Gurramguda X Road Twd Ibrahimpatnam,Gurramguda X Rd,17.30458041748832,78.57089281673369
LGG5JFs6,Injapur Twd Ibrahimpatnam,Injapur X Roads,17.2987555934125,78.5829569477913
InPIS0f2,Yamjal Katta Maisamma Twd Ibrahimpatnam,Katta Mysamma,17.291827147802287,78.5871147885397
IBjfvmSP,Rokkam Sathi Reddy Garden Twd  Ibrahimpatnam,Sathireddy Garden,17.279626230124038,78.58724354079571
Z6QHCsDT,Turkyamjal Twd Ibrahimpatnam,Turkayamjal-Hayathnagar,17.272836612960912,78.5890915989876
jKR8nPF7,Ragannaguda Twd Ibrahimpatnam,Ragannaguda,17.26204309000403,78.58610630035402
KVmOms9E,Manneguda X Road Twd Ibrahimpatnam,Manneguda X Rd-Ibp,17.2552163618687,78.5857859549052
cdasbxjl,Bongloor X Road Twd Devarkonda,Bongloor X Rd-Ibp,17.231374,78.58928
tb7RUzaa,Koheda X Road Twd Ibrahimpatnam,Koheda X Road-Ibp,17.219736826463507,78.60009683461507
SBpjAyzx,Mangalpalle Twd Ibrahimpatnam,Mangalpalle-Ibrahimpatnam,17.20893515316952,78.595070241742
gw9FCBOl,Sri Indu College Twd Ibrahimpatnam,Sri Indu College,17.213818523696336,78.61122240614016
DHA8B4mY,Sheriguda,Sheriguda -Ibp,17.208482,78.61978
Nm7fwnQL,Uppariguda X Road Twd Ibrahimpatnam,Uppariguda X Road,17.2052610691642,78.6199453264384
4FGrwyeo,Uppariguda X Road Mile Stone Twd Ibp,Milestone - Uppariguda,17.198639,78.632917
ysfhkpHS,Ibp Old Bus Stand,Ibrahimpatnam Old Bus Station,17.197215601813685,78.65003407720262
XwupUlwk,Ibrahimpatnam Bus Station,Ibrahimpatnam,17.1914372027429,78.6476646736264
hy9XDQtt,Kanapur X Road Twd Mall,Khanapur X Roads,17.175368174130146,78.65471721151408
LGaCmjm6,Gurunanak Institue Of Technology Twd Mall,Gnit,17.16263163687153,78.66054027977022
Vy4phlJE,Gurunanak Institue Of Technology Twd Ibrahimpatnam,Gnit,17.161952466495475,78.66083265315504
xOawOv0d,Kanapur X Road Twd Ibrahimpatnam,Khanapur X Roads,17.175229699047627,78.65458846490243
Fvtj9WnS,Mile Stone,Ibrahimpatnam Mile Stone,17.196787,78.635991
t8yMVHEy,Uppariguda X Road  Twd Mgbs,Uppariguda X Road,17.2052412122423,78.6196844816119
V5RBnbfT,Sheriguda Twd Hyderabad,Sheriguda -Ibp,17.208683,78.619542
12jVZctl,Sri Indu College Twd Mgbs,Sri Indu College,17.213672468576657,78.61050100631877
y1F1cZC3,Mangalpally X Road Twd Mgbs,Mangalpally X Road - Ibp,17.214889547059556,78.605139269899
b9waiyQ0,Koheda X Road Twd Mgbs,Koheda X Road-Ibp,17.21984068995129,78.5994325357924
X8CaE3i1,Bongloor X Road Twd Hyderabad,Bongloor X Rd-Ibp,17.231567,78.588984
1s7LOTOC,Manneguda X Road Twd Yamjal,Manneguda X Rd-Ibp,17.2552528631065,78.5856411156192
lNLj4zN4,Ragannaguda Twd Jbs,Ragannaguda,17.262394000903527,78.58596682548524
ZGt2Dmoa,Brahmanpally X Road Twd Hyderabad,Brahmanapally X Roads,17.266848306704667,78.58890787723841
pxpLADcq,Turkyamjal Twd Mgbs,Turkayamjal-Hayathnagar,17.273584378472464,78.58874559402467
A1WvIo0L,Rokkam Sathi Reddy Garden Twd  Hyderabad,Sathireddy Garden,17.279595497566618,78.58696462653107
fbXMzuz9,Yamjal Katta Maisamma Twd Hyderabad,Katta Mysamma,17.291770815428187,78.58688145875932
gt0N9y5A,Injapur  Twd Mgbs,Injapur X Roads,17.298892336755,78.5824224037872
A4Xl5Xo2,Gurramguda X Road Twd Lb Nagar,Gurramguda X Rd,17.30452405811987,78.57042068427783
0GqsyDdN,Sagar Complex Twd Bn Reddy,Sagar Complex,17.312109012995656,78.5637152194977
MMOWOPw6,Bn Reddy Twd Hyderabad,Bn Reddy Nagar,17.320458,78.56039
s1ciYFx5,Hastinapur Naveena College Twd Lb Nagar,Hastinapur,17.326891,78.556174
GG8fV7fI,Hastinapuram Twd Mgbs,Hastinapur,17.32947233767887,78.55371058765128
YKUfHmfJ,Santhosh Matha Temple Twd Hyderabad,Santhoshi Matha Temple-Hasthinapuram North,17.332662,78.552672
XciC9kAE,Omkar Nagar Twd Lb Nagar,Omkar Nagar,17.336996,78.550159
ixaQ8kQB,Sagar Ring Road Twd Uppal,Sagar Ring Road,17.342962859053923,78.54714722076598
jNMgv2Al,Lb Nagar  X Road Twd Jbs,Lb Nagar,17.347097587375245,78.55122149337176
Ap1EukzU,Kamineni Hospital Twd Jbs,Kamineni Hospetal-Lb Nagar,17.3533656317548,78.5555738449488
qPtExEEi,Alkapuri X Roads Twd Jbs,Alkapuri 'X' Rds,17.365287,78.556949
BCMwFXGv,Snehapuri Twd Secunderabad,Snehapuri - Lb Nagar,17.369106411255903,78.55721623154713
fP96Ktrp,Ibrahimpatnam Bus Depot,Mile Stone,17.186761130107094,78.64904165267946
A1q2izKE,Mangalpally X Road Twd Ibrahimpatnam,Mangalpally X Road,17.2150013751192,78.6053006915175
bL2YDx7l,Sagar Ring Road Twd Mehdipatnam,Sagar X Road,17.34152301052674,78.54617826279625
Ec33x1z9,Tkr Kaman Twd Mehdipatnam,Tkr Kaman,17.33746810967469,78.53614009844824
JSxAzCo9,Gayatri Nagar X Road Twd Mehdipatnam,Gayatri Nagar X Road,17.337499,78.531372
wITcyOuZ,Manda Mallamma Twd Mehdipatnam,Manda Mallama X Road,17.3396787022642,78.5235848240254
vBctYwrb,Champapet X Road Twd Mehdipatnam,Champapet,17.3422335753195,78.5155184187164
DmBjyR5X,Owaisi Hospital Twd Midhani,Owaisi Hospital,17.34336101721788,78.5068846194131
wxwf67W2,Pisal Banda,Midhani Bus Stop,17.33995386996398,78.50379250947658
IW2PYgMJ,Drdl Gate Twd Hyderabad,Drdl Gate Bus Stop,17.33687699268252,78.49671766213868
0JAlzxpT,Hafiz Baba Nagar Twd Mehdipatnam,Hafiz Baba Nagar Hyd Bus Stop,17.331896841146534,78.49041581767807
z5xmnEt6,Phoolbagh Twd Mehdipatnam,Phool Bagh,17.330124560047942,78.48596337683179
XCkw4Nyw,Dlrl Twd Mehdipatnam,Dlrl,17.32871884322,78.48272631526652
XFtDDMjz,Chandrayangutta Twd Mehdipatnam,Chandrayangutta,17.326594727260122,78.47650155065935
QQCGeB8G,Hashamabad Twd Aramghar,Hashamaba,17.3221181066863,78.46867650112489
CCbehcS7,Bandlaguda Twd Aramghar,Bandlaguda,17.316688758155205,78.46638858214433
It0A5Z2C,Palle Cheruvutwd Aramghar,Palle Cheruvu,17.315601828423915,78.45598697667556
kD4VEJOZ,Mailardevpally Twd Mehdipatnam,Mailardevpally,17.316097270810392,78.44940753362413
Pxmg1yJe,Durganagar X Road Twd Mehdipatnam,Durga Nagar,17.314699,78.443284
fsmqVQlp,Aramghar Twd Mehdipatnam,Aramghar X Roads,17.32192393667301,78.43133613755046
75l9xhCY,Aramghar Twd Mehadipatnam,Shivarampally X Road,17.32705585568292,78.42534106232553
GURjyKYg,Weaker Section Twd Mehdipatnam,Ws Colony,17.332648837164182,78.42663623318683
3awNd1Nt,Dairy Farm Upperpally Twd Mehdipatnam,Dairy Farm,17.345952260049163,78.4157317129813
VRr55gta,Upperpally X Road Twd Mehdipatnam,Upperpally,17.356011771962,78.422264961366
N3JEm38W,Hyderguda Twd Mehdipatnam,Hyderguda X Road,17.36384063570592,78.4280893110761
8M15jHYl,Attapur Twd Mehdipatnam,Attapur,17.37022384972442,78.42919841408731
pDqOfr7l,Jyothi Nagar Twd Mp,Jyothi Nagar,17.3826904206909,78.4293640526899
mJ8ZuY6u,Gudimalkapur X Road Twd Mehdipatnam,Gudi Malkapur X Roads,17.38815635753059,78.42959406341002
I78eTakJ,Rethibowli Ring Road P&T Colony Twd Gachibowli,Rethibowli,17.395705935116727,78.43107462758023
q9jjNdnh,Mehdipatnam Twd Secundrabad,Mehdipatnam,17.395273919150057,78.43979619137296
NUmq3A4e,Mehdipatnam,Mehdipatnam,17.39472517650309,78.44017263294585
5bo1bbrm,Rethibowli Twd Uppal,Rethibowli,17.394408,78.43122
LeH2BEeI,Gudimalkapur X Road Twd Aramghar,Gudi Malkapur X Roads,17.38727328328893,78.42977377847339
N5qUm2ju,Jyothi Nagar Twd Upl,Jyothi Nagar,17.382697788154786,78.42958463140629
UnXhYFnH,Attapur Twd Twd Uppal,Attapur,17.370238,78.42947
DsuY79Ab,Hyderguda Twd Aramghar,Hyderguda X Road,17.363851535878503,78.4283008815172
fZp54Q46,Upperpally X Road Twd Shamshabad,Upperpally,17.3556778255234,78.4223488723185
D5gSvozj,Dairy Farm Upperpally Twd Uppal,Dairy Farm,17.345415,78.416081
ChmUll1G,Weaker Section Twd Uppal,Ws Colony,17.332556978150567,78.42688534408809
ClOYL7ib,Shivrampally Twd Aramghar,Shivarampally X Road,17.3266662961617,78.4257102254793
6xxROlUL,Aramghar Twd Chandrayangutta,Aramghar X Roads,17.321538419417156,78.43245572451137
EhWvEilH,Durganagar X Road Twd Uppal,Durga Nagar,17.314632558937895,78.44482093957947
IErfLDms,Mailardevpally Twd Uppal,Mailardevpally,17.316298905629687,78.44968915420817
qCwK5b48,Palle Cheruvu Twd Lb Nagar,Palle Cheruvu,17.315775952591306,78.45598697922499
SA0QTWBz,Bandlaguda Twd Lb Nagar,Bandlaguda,17.316728512170705,78.4662330310163
5VXNBKMa,Hashamabad Twd Lb Nagar,Hashamaba,17.3222416985113,78.4684330382144
cu6mRmR3,Chandrayangutta Twd Uppal,Chandrayangutta,17.326837842961645,78.47647119928365
TzhOElvd,Dlrl Twd Uppal,Dlrl,17.3290290715121,78.4825707895458
jMbdev6Y,Phoolbagh Twd Koti,Phool Bagh,17.330196823765903,78.48577022760603
VeCqKQnI,Hafiz Baba Nagar Twd Upl,Hafiz Baba Nagar Hyd Bus Stop,17.331978648031413,78.49034608211676
cJeCRNPE,Drdl Gate Twd Karmanghat,Drdl Gate Bus Stop,17.336944,78.496292
f251qAmF,Pisalbanda Twd Uppal,Pisal Banda,17.3408743479249,78.5025040642768
t6jFs2vZ,Owaisi Hospital Twd Uppal,Owaisi Hospital,17.34353632034257,78.50671813138709
xgj1wjWO,Champapet X Road Twd Uppal,Champapet,17.342417511196526,78.51589344427451
N2jyRLqT,Manda Mallamma Twd Uppal,Manda Mallama X Road,17.3397375894995,78.52422050758308
sdwKwL7H,Gayatri Nagar X Road Twd Uppal,Gayatri Nagar X Road,17.337745,78.531394
rCbqbiB4,Tkr Kaman Twd Uppal,Tkr Kaman,17.3377092436284,78.53618484715689
yH2yDVEE,Uppal X Road Twd Uppal,Uppal X Road,17.402008609741326,78.55898384353196
C7MKjOpe,Rajeev Gandhi Nagar Twd Lb Nagar,Rajeev Gandhi Nagar,17.3596592052439,78.5578143596649
BMX7A8jV,Aramghar Twd Rgia,Aramghar X Roads,17.32124787328117,78.43160306804967
buDaArKj,Rajeev Gandhi Nagar Twd Jbs,Rajeev Gandhi Nagar,17.35991872206882,78.55758771474177
LI0lmnt7,Tattiannaram Twd R.K.Nagar,Tatianaram 1,17.36697788047754,78.59792545374077
EEsrKphR,Rk Nagar Twd Maaripally Village,Rk Nagar-Marripalle,17.372,78.605
NUyS4TnK,Marripalle Village,Marripally,17.382,78.607
ndWxoXmZ,Rk Nagar Twd Bandlaguda Depot,Rk Nagar-Marripalle,17.381232316802418,78.60660441115587
9FCp4dE3,Thattiannaram Twd Bandlaguda Depot,Tatianaram 1,17.367,78.598
puLeqHhl,Chadarghat Twd Koti,Chaderghat,17.377216051694724,78.49302023649217
9ahqTeb2,Koti Women'S College,Womens College Koti,17.38495030045996,78.48847925676144
Lv5arNUP,South End Park Twd Gsi,South End Park,17.356910665865442,78.56649398803712
YkGtLdxM,South End Park,South End Park,17.35648693543903,78.56602999994361
VvpdOUmy,Mansoorabad Twd Lb Nagar,Mansoorabad,17.352673685554755,78.56267988545898
H34GqhjL,Ntr Nagar Twd Dilsuknagar,Ntr Nagar Lb Nagar,17.3557181903671,78.54530411806
ygPilzwX,Dwaraka Nagar Ashtalakshmi Temple Twd Lbnagar,Ashtalakshmi Temple-Kothapet,17.362645,78.543864
ELFLyHem,Mgbs,Mgbs,17.366,78.476
7NKKJ9nu,Dabilpur Twd Darushifa,Dabilpur Railway Station,17.366400405168775,78.49030889462381
RvkZZP0d,Afzalgunj Twd Nampally,Afzalgunj,17.3734,78.4759
TqbzRh9L,Afzalgunj Twd Koti,Afzalgunj,17.374,78.476
YWI4SVfO,Jail Garden Twd Dilshuknagar,Jail Garden,17.37731076392851,78.49377125501633
AqZ2QeCT,Kothapet Twd Hayatnagar,Kothapet X Road,17.36683421,78.54130168
QHrSIczA,Ntr Nagar Twd Hayatnagar,Ntr Nagar Lb Nagar,17.3559666460859,78.5456078099895
dehrKCON,Gsi Gate Twd Bandlaguda,Gsi Gate,17.36615737570008,78.58379402186118
j03fTpZX,Dwaraka Nagar Ashtalakshmi Temple Twd Dilshuknagar,Ashtalakshmi Temple-Kothapet,17.362788,78.543466
tRKrXYoZ,Womens College Twd Koti,Womens College Koti,17.384808257142353,78.48762095763595
PdS5x1iC,Koti Medical College,Koti,17.38309842228746,78.48281983633859
QjPFvUK8,Abids Gpo Twd Nampally,Abids Gpo,17.38756755284601,78.47617327807579
0Yr3hLAU,Nampally Railway Station Twd Ameerpet,Nampally Railway Station,17.39215949442458,78.47004978666432
d2BfiTmX,Assembly Twd Miyapur,Assembly,17.400243,78.470014
USn7tbeB,Lakdikapool Twd Lingampally,Lakdikapool,17.403609,78.464974
ZNUKsMix,Secretariat Twd Jbs,Secretariat Lic Building,17.408117,78.471823
WPJcfJaq,Secretariat Twd Rgia,Secretariat Lic Building,17.40765263199,78.47141470760099
nV1IXc4T,Rbi Birlamandir Twd Cbs,Birla Mandir,17.40606773842893,78.46732735633852
9MesXC3c,Mahavir Hospital Twd Mehdipatnam,Mahaveer Hospital,17.402745621729753,78.4583152380295
xLkxr76E,Nmdc Twd Mehdipatnam,Nmdc,17.398778406631845,78.44944775104524
gV9iNXAG,Sarojini Devi Hospital Twd Lingampally,Sarojini Devi Hospital,17.398543037738683,78.44446688890459
mswkY15F,Budwel Twd Aramghar,Budwel,17.342238935194214,78.42247009277344
ctHg6lcm,Lb Nagar X Road Twd Dilsuknagar,Lb Nagar,17.34698733661979,78.55012713856546
qbtDyPmY,Uppal X Road  Twd Jagathgirigutta,Uppal X Road,17.4020398586715,78.5595762357115
HRc9q9cv,Survey Of India Twd Secunderabad,Survey Of India,17.405683,78.555518
h14pP8Q5,Ngri Twd Jbs,Ngri,17.4154051662213,78.5453817445992
Vu61jLWF,Habsiguda Twd Tarnaka,Habsiguda,17.421528,78.538962
jyBSJxcj,Tarnaka Twd Secunderabad,Tarnaka X Road,17.42570613900953,78.53222742494877
B9wleFxF,Railway Degree College Twd Secunderabad Rly Station,Railway Degree Collge,17.4286299145881,78.52731227874757
fDQ48G2W,Mettuguda Twd Jbs,Mettuguda,17.434189,78.520796
V2FZzv9s,Alugadda Bhavi Twd Jbs,Alugadda Bhavi,17.435314131088564,78.51438403488962
CFbXbiQw,Chilkalguda X Road Twd Secunderabad,Chilkalguda,17.43306214811975,78.50638295273589
u3bvsFOc,Secunderabad Railway Station,Secunderabad,17.434259,78.501577
ok41NPb5,Patny Twd Begumpet,Patny,17.442960075099442,78.49667340517045
gVRyRzSN,Jublee Bus Station,Jbs,17.447612217508436,78.49757970989845
VgDlJTb0,Jbs Twd Secunderabad,Jbs,17.447565922231902,78.49663585662337
RpKg4BxO,Clock Tower Twd Lb Nagar,Clock Tower Secunderabad,17.4432944002706,78.498583257586
QeBJG7EM,St Anns Twd Rathifile Bus Station,Mile Stone,17.442947325300093,78.50370883941652
G7Crwnuu,Chilkalguda Twd Uppal,Chilkalguda,17.433305252319077,78.50677192143513
HxjRAjhe,Alugaddabavi Twd Uppal,Alugadda Bhavi,17.435588,78.514285
UXUFKwWS,Mettuguda Twd Uppal,Mettuguda,17.434563,78.520907
are2VdTm,Tarnaka Twd Yadagirigutta,Tarnaka X Road,17.425805944766314,78.5327196118636
8w1CBdo1,Habsiguda Twd Uppal,Habsiguda,17.421297376185333,78.53977583351977
ajXH07Oj,Ngri Twd Uppal,Ngri,17.4154662609906,78.5457455222495
SbVE8Ev9,Survey Of India  Twd Uppal,Survey Of India,17.406015994449,78.5556103944187
3GrSvtyq,Lb Nagar X Road  Twd Hayathnagar,Lb Nagar,17.34654207243523,78.55145887707285
HTWMhDFf,Mansoorabad Twd Bandlaguda,Mansoorabad,17.352709532120056,78.56267385133256
DCaIPbe6,Chilkalguda Twd Secunderabad,Chilkalguda,17.432993118112314,78.50597798993512
52RJK0Px,Tarnaka-Iict Twd Uppal,Tarnaka X Road,17.424928,78.535651
